EMPLID;CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;STATUS;STRM_ID
11129237;161109;2093;1;A01;Actif;20931
11129302;161109;2093;1;A01;Actif;20931
11129425;161109;2093;1;A01;Actif;20931
11129438;161109;2093;1;A01;Actif;20931
11129440;161109;2093;1;A01;Actif;20931
11129518;161109;2093;1;A01;Actif;20931
11129519;161109;2093;1;A01;Actif;20931
11129523;161109;2093;1;A01;Actif;20931
11129542;161109;2093;1;A01;Actif;20931
11129672;161109;2093;1;A01;Actif;20931
11129679;161109;2093;1;A01;Actif;20931
11129704;161109;2093;1;A01;Actif;20931
11129752;161109;2093;1;A01;Actif;20931
11129825;161109;2093;1;A01;Actif;20931
11129845;161109;2093;1;A01;Actif;20931
11129871;161109;2093;1;A01;Actif;20931
11129886;161109;2093;1;A01;Actif;20931
11130039;161109;2093;1;A01;Actif;20931
11105794;161109;2093;1;A01;Actif;20931
11114692;161109;2093;1;A01;Actif;20931
11115136;161109;2093;1;A01;Actif;20931
11116990;161109;2093;1;A01;Actif;20931
11118147;161109;2093;1;A01;Actif;20931
11126097;161109;2093;1;A01;Actif;20931
11126863;161109;2093;1;A01;Actif;20931
11127330;161109;2093;1;A01;Actif;20931
11127394;161109;2093;1;A01;Actif;20931
11127741;161109;2093;1;A01;Actif;20931
11127751;161109;2093;1;A01;Actif;20931
11127840;161109;2093;1;A01;Actif;20931
11127863;161109;2093;1;A01;Actif;20931
11128069;161109;2093;1;A01;Actif;20931
11128138;161109;2093;1;A01;Actif;20931
11128155;161109;2093;1;A01;Actif;20931
11128205;161109;2093;1;A01;Actif;20931
11128212;161109;2093;1;A01;Actif;20931
11128239;161109;2093;1;A01;Actif;20931
11128493;161109;2093;1;A01;Actif;20931
11128505;161109;2093;1;A01;Actif;20931
11128576;161109;2093;1;A01;Actif;20931
11127988;161109;2093;1;A01;Actif;20931
11128578;161109;2093;1;A01;Actif;20931
11128687;161109;2093;1;A01;Actif;20931
11128713;161109;2093;1;A01;Actif;20931
11128756;161109;2093;1;A01;Actif;20931
11128822;161109;2093;1;A01;Actif;20931
11128929;161109;2093;1;A01;Actif;20931
11090253;161109;2093;1;B02;Actif;20931
11127631;161109;2093;1;B02;Actif;20931
11115206;161109;2093;1;B02;Actif;20931
11129077;161109;2093;1;B02;Actif;20931
11116288;161109;2093;1;B02;Actif;20931
11117091;161109;2093;1;B02;Actif;20931
11127990;161109;2093;1;B02;Actif;20931
11127692;161109;2093;1;B02;Actif;20931
11127743;161109;2093;1;B02;Actif;20931
11127746;161109;2093;1;B02;Actif;20931
11128066;161109;2093;1;B02;Actif;20931
11128075;161109;2093;1;B02;Actif;20931
11128170;161109;2093;1;B02;Actif;20931
11128195;161109;2093;1;B02;Actif;20931
11128285;161109;2093;1;B02;Actif;20931
11128288;161109;2093;1;B02;Actif;20931
11128506;161109;2093;1;B02;Actif;20931
11128706;161109;2093;1;B02;Actif;20931
11128817;161109;2093;1;B02;Actif;20931
11128819;161109;2093;1;B02;Actif;20931
11128848;161109;2093;1;B02;Actif;20931
11128924;161109;2093;1;B02;Actif;20931
11129032;161109;2093;1;B02;Actif;20931
11129193;161109;2093;1;B02;Actif;20931
11129216;161109;2093;1;B02;Actif;20931
11129371;161109;2093;1;B02;Actif;20931
11129383;161109;2093;1;B02;Actif;20931
11129557;161109;2093;1;B02;Actif;20931
11116098;161109;2093;1;B02;Actif;20931
11116299;161109;2093;1;B02;Actif;20931
11129637;161109;2093;1;B02;Actif;20931
11129746;161109;2093;1;B02;Actif;20931
11116605;161109;2093;1;B02;Actif;20931
11116680;161109;2093;1;B02;Actif;20931
11116991;161109;2093;1;B02;Actif;20931
11129829;161109;2093;1;B02;Actif;20931
11129836;161109;2093;1;B02;Actif;20931
11129876;161109;2093;1;B02;Actif;20931
11117005;161109;2093;1;B02;Actif;20931
11118149;161109;2093;1;B02;Actif;20931
11125944;161109;2093;1;B02;Actif;20931
11129882;161109;2093;1;B02;Actif;20931
11129885;161109;2093;1;B02;Actif;20931
11129960;161109;2093;1;B02;Actif;20931
11126330;161109;2093;1;B02;Actif;20931
11126563;161109;2093;1;B02;Actif;20931
11130008;161109;2093;1;B02;Actif;20931
11126623;161109;2093;1;B02;Actif;20931
11126626;161109;2093;1;B02;Actif;20931
11127155;161109;2093;1;B02;Actif;20931
11127413;161109;2093;1;B02;Actif;20931
11127512;161109;2093;1;B02;Actif;20931
11127517;161109;2093;1;B02;Actif;20931
11127529;161109;2093;1;B02;Actif;20931
11127571;161109;2093;1;B02;Actif;20931
11127581;161109;2093;1;B02;Actif;20931
11128991;161109;2093;1;B02;Actif;20931
11127656;161109;2093;1;B02;Actif;20931
11116229;161109;2093;1;C03;Actif;20931
11114000;161109;2093;1;C03;Actif;20931
11129803;161109;2093;1;C03;Actif;20931
11129919;161109;2093;1;C03;Actif;20931
11127772;161109;2093;1;C03;Actif;20931
11127860;161109;2093;1;C03;Actif;20931
11127904;161109;2093;1;C03;Actif;20931
11127933;161109;2093;1;C03;Actif;20931
11128153;161109;2093;1;C03;Actif;20931
11128158;161109;2093;1;C03;Actif;20931
11128250;161109;2093;1;C03;Actif;20931
11128272;161109;2093;1;C03;Actif;20931
11128298;161109;2093;1;C03;Actif;20931
11128503;161109;2093;1;C03;Actif;20931
11128568;161109;2093;1;C03;Actif;20931
11113971;161109;2093;1;C03;Actif;20931
11128634;161109;2093;1;C03;Actif;20931
11128717;161109;2093;1;C03;Actif;20931
11114665;161109;2093;1;C03;Actif;20931
11115667;161109;2093;1;C03;Actif;20931
11115785;161109;2093;1;C03;Actif;20931
11128807;161109;2093;1;C03;Actif;20931
11128829;161109;2093;1;C03;Actif;20931
11129043;161109;2093;1;C03;Actif;20931
11115939;161109;2093;1;C03;Actif;20931
11116073;161109;2093;1;C03;Actif;20931
11129132;161109;2093;1;C03;Actif;20931
11129134;161109;2093;1;C03;Actif;20931
11129187;161109;2093;1;C03;Actif;20931
11129228;161109;2093;1;C03;Actif;20931
11129247;161109;2093;1;C03;Actif;20931
11129368;161109;2093;1;C03;Actif;20931
11129372;161109;2093;1;C03;Actif;20931
11129465;161109;2093;1;C03;Actif;20931
11129564;161109;2093;1;C03;Actif;20931
11129647;161109;2093;1;C03;Actif;20931
11118460;161109;2093;1;C03;Actif;20931
11124160;161109;2093;1;C03;Actif;20931
11129674;161109;2093;1;C03;Actif;20931
11129820;161109;2093;1;C03;Actif;20931
11126707;161109;2093;1;C03;Actif;20931
11126801;161109;2093;1;C03;Actif;20931
11129838;161109;2093;1;C03;Actif;20931
11129861;161109;2093;1;C03;Actif;20931
11129935;161109;2093;1;C03;Actif;20931
11126971;161109;2093;1;C03;Actif;20931
11127080;161109;2093;1;C03;Actif;20931
11127401;161109;2093;1;C03;Actif;20931
11129972;161109;2093;1;C03;Actif;20931
11130015;161109;2093;1;C03;Actif;20931
11127514;161109;2093;1;C03;Actif;20931
11127532;161109;2093;1;C03;Actif;20931
11127629;161109;2093;1;C03;Actif;20931
11127756;161109;2093;1;C03;Actif;20931
11132067;161109;2093;1;C03;Actif;20931
11128231;161109;2093;1;C03;Actif;20931
11115168;161109;2093;1;C03;Actif;20931
11127338;161109;2093;1;C03;Actif;20931
11127569;161109;2093;1;C03;Actif;20931
11129291;161109;2093;1;C03;Actif;20931
11117555;161109;2093;1;D04;Actif;20931
11128449;161109;2093;1;D04;Actif;20931
11115801;161109;2093;1;D04;Actif;20931
11124473;161109;2093;1;D04;Actif;20931
11099552;161109;2093;1;D04;Actif;20931
11128366;161109;2093;1;D04;Actif;20931
11116639;161109;2093;1;D04;Actif;20931
11129915;161109;2093;1;D04;Actif;20931
11129199;161109;2093;1;D04;Actif;20931
11128365;161109;2093;1;D04;Actif;20931
11128341;161109;2093;1;D04;Actif;20931
11115079;161109;2093;1;D04;Actif;20931
11127995;161109;2093;1;D04;Actif;20931
11130040;161109;2093;1;D04;Actif;20931
11117671;161109;2093;1;D04;Actif;20931
11117914;161109;2093;1;D04;Actif;20931
11119855;161109;2093;1;D04;Actif;20931
11129171;161109;2093;1;D04;Actif;20931
11129295;161109;2093;1;D04;Actif;20931
11124452;161109;2093;1;D04;Actif;20931
11129398;161109;2093;1;D04;Actif;20931
11129443;161109;2093;1;D04;Actif;20931
11129461;161109;2093;1;D04;Actif;20931
11125438;161109;2093;1;D04;Actif;20931
11126872;161109;2093;1;D04;Actif;20931
11126873;161109;2093;1;D04;Actif;20931
11129595;161109;2093;1;D04;Actif;20931
11129663;161109;2093;1;D04;Actif;20931
11129750;161109;2093;1;D04;Actif;20931
11127210;161109;2093;1;D04;Actif;20931
11127264;161109;2093;1;D04;Actif;20931
11129902;161109;2093;1;D04;Actif;20931
11129979;161109;2093;1;D04;Actif;20931
11127318;161109;2093;1;D04;Actif;20931
11127339;161109;2093;1;D04;Actif;20931
11127404;161109;2093;1;D04;Actif;20931
11130002;161109;2093;1;D04;Actif;20931
11127727;161109;2093;1;D04;Actif;20931
11127739;161109;2093;1;D04;Actif;20931
11127848;161109;2093;1;D04;Actif;20931
11127925;161109;2093;1;D04;Actif;20931
11127972;161109;2093;1;D04;Actif;20931
11128006;161109;2093;1;D04;Actif;20931
11128131;161109;2093;1;D04;Actif;20931
11128132;161109;2093;1;D04;Actif;20931
11128164;161109;2093;1;D04;Actif;20931
11128367;161109;2093;1;D04;Actif;20931
11128408;161109;2093;1;D04;Actif;20931
11128502;161109;2093;1;D04;Actif;20931
11128646;161109;2093;1;D04;Actif;20931
11128671;161109;2093;1;D04;Actif;20931
11128707;161109;2093;1;D04;Actif;20931
11128766;161109;2093;1;D04;Actif;20931
11128772;161109;2093;1;D04;Actif;20931
11115144;161109;2093;1;D04;Actif;20931
11128839;161109;2093;1;D04;Actif;20931
11128914;161109;2093;1;D04;Actif;20931
11129021;161109;2093;1;D04;Actif;20931
11116052;161109;2093;1;D04;Actif;20931
11129125;161109;2093;1;D04;Actif;20931
11129140;161109;2093;1;D04;Actif;20931
11124753;161109;2093;1;D04;Actif;20931
11117021;161109;2093;1;E05;Actif;20931
11128670;161109;2093;1;E05;Actif;20931
11129357;161109;2093;1;E05;Actif;20931
11127688;161109;2093;1;E05;Actif;20931
11128280;161109;2093;1;E05;Actif;20931
11118359;161109;2093;1;E05;Actif;20931
11128400;161109;2093;1;E05;Actif;20931
11128456;161109;2093;1;E05;Actif;20931
11129025;161109;2093;1;E05;Actif;20931
11129024;161109;2093;1;E05;Actif;20931
11129029;161109;2093;1;E05;Actif;20931
11129128;161109;2093;1;E05;Actif;20931
11129136;161109;2093;1;E05;Actif;20931
11129196;161109;2093;1;E05;Actif;20931
11129214;161109;2093;1;E05;Actif;20931
11129215;161109;2093;1;E05;Actif;20931
11129225;161109;2093;1;E05;Actif;20931
11129242;161109;2093;1;E05;Actif;20931
11129312;161109;2093;1;E05;Actif;20931
11115266;161109;2093;1;E05;Actif;20931
11129370;161109;2093;1;E05;Actif;20931
11129404;161109;2093;1;E05;Actif;20931
11115970;161109;2093;1;E05;Actif;20931
11116086;161109;2093;1;E05;Actif;20931
11129457;161109;2093;1;E05;Actif;20931
11129477;161109;2093;1;E05;Actif;20931
11129500;161109;2093;1;E05;Actif;20931
11116111;161109;2093;1;E05;Actif;20931
11116286;161109;2093;1;E05;Actif;20931
11116584;161109;2093;1;E05;Actif;20931
11129563;161109;2093;1;E05;Actif;20931
11129671;161109;2093;1;E05;Actif;20931
11129722;161109;2093;1;E05;Actif;20931
11117456;161109;2093;1;E05;Actif;20931
11117501;161109;2093;1;E05;Actif;20931
11129811;161109;2093;1;E05;Actif;20931
11121524;161109;2093;1;E05;Actif;20931
11127269;161109;2093;1;E05;Actif;20931
11129839;161109;2093;1;E05;Actif;20931
11129840;161109;2093;1;E05;Actif;20931
11129854;161109;2093;1;E05;Actif;20931
11127989;161109;2093;1;E05;Actif;20931
11128167;161109;2093;1;E05;Actif;20931
11128192;161109;2093;1;E05;Actif;20931
11130010;161109;2093;1;E05;Actif;20931
11128194;161109;2093;1;E05;Actif;20931
11128255;161109;2093;1;E05;Actif;20931
11128294;161109;2093;1;E05;Actif;20931
11128358;161109;2093;1;E05;Actif;20931
11128474;161109;2093;1;E05;Actif;20931
11128605;161109;2093;1;E05;Actif;20931
11128694;161109;2093;1;E05;Actif;20931
11128695;161109;2093;1;E05;Actif;20931
11128701;161109;2093;1;E05;Actif;20931
11128786;161109;2093;1;E05;Actif;20931
11128787;161109;2093;1;E05;Actif;20931
11128809;161109;2093;1;E05;Actif;20931
11128932;161109;2093;1;E05;Actif;20931
11103080;161109;2093;1;E05;Actif;20931
11121770;161109;2093;1;F06;Actif;20931
11117921;161109;2093;1;F06;Actif;20931
11116348;161109;2093;1;F06;Actif;20931
11116379;161109;2093;1;F06;Actif;20931
11128642;161109;2093;1;F06;Actif;20931
11129040;161109;2093;1;F06;Actif;20931
11129127;161109;2093;1;F06;Actif;20931
11129179;161109;2093;1;F06;Actif;20931
11129198;161109;2093;1;F06;Actif;20931
11129219;161109;2093;1;F06;Actif;20931
11129220;161109;2093;1;F06;Actif;20931
11129243;161109;2093;1;F06;Actif;20931
11129249;161109;2093;1;F06;Actif;20931
11129277;161109;2093;1;F06;Actif;20931
11105065;161109;2093;1;F06;Actif;20931
11115125;161109;2093;1;F06;Actif;20931
11129288;161109;2093;1;F06;Actif;20931
11129294;161109;2093;1;F06;Actif;20931
11129422;161109;2093;1;F06;Actif;20931
11115162;161109;2093;1;F06;Actif;20931
11115215;161109;2093;1;F06;Actif;20931
11118032;161109;2093;1;F06;Actif;20931
11129548;161109;2093;1;F06;Actif;20931
11129644;161109;2093;1;F06;Actif;20931
11129668;161109;2093;1;F06;Actif;20931
11123608;161109;2093;1;F06;Actif;20931
11129801;161109;2093;1;F06;Actif;20931
11126966;161109;2093;1;F06;Actif;20931
11127072;161109;2093;1;F06;Actif;20931
11127316;161109;2093;1;F06;Actif;20931
11129866;161109;2093;1;F06;Actif;20931
11129920;161109;2093;1;F06;Actif;20931
11127410;161109;2093;1;F06;Actif;20931
11127527;161109;2093;1;F06;Actif;20931
11127969;161109;2093;1;F06;Actif;20931
11128070;161109;2093;1;F06;Actif;20931
11128129;161109;2093;1;F06;Actif;20931
11128203;161109;2093;1;F06;Actif;20931
11128214;161109;2093;1;F06;Actif;20931
11128218;161109;2093;1;F06;Actif;20931
11128228;161109;2093;1;F06;Actif;20931
11128241;161109;2093;1;F06;Actif;20931
11128299;161109;2093;1;F06;Actif;20931
11128377;161109;2093;1;F06;Actif;20931
11128461;161109;2093;1;F06;Actif;20931
11128682;161109;2093;1;F06;Actif;20931
11128739;161109;2093;1;F06;Actif;20931
11128745;161109;2093;1;F06;Actif;20931
11128849;161109;2093;1;F06;Actif;20931
11128923;161109;2093;1;F06;Actif;20931
11128925;161109;2093;1;F06;Actif;20931
11128928;161109;2093;1;F06;Actif;20931
11128972;161109;2093;1;F06;Actif;20931
11129007;161109;2093;1;F06;Actif;20931
11129026;161109;2093;1;F06;Actif;20931
11113681;161109;2093;1;G07;Actif;20931
11115100;161109;2093;1;G07;Actif;20931
11126580;161109;2093;1;G07;Actif;20931
11127648;161109;2093;1;G07;Actif;20931
11128992;161109;2093;1;G07;Actif;20931
11126578;161109;2093;1;G07;Actif;20931
11126856;161109;2093;1;G07;Actif;20931
11129267;161109;2093;1;G07;Actif;20931
11128672;161109;2093;1;G07;Actif;20931
11128763;161109;2093;1;G07;Actif;20931
11128784;161109;2093;1;G07;Actif;20931
11128788;161109;2093;1;G07;Actif;20931
11128904;161109;2093;1;G07;Actif;20931
11129004;161109;2093;1;G07;Actif;20931
11129016;161109;2093;1;G07;Actif;20931
11129144;161109;2093;1;G07;Actif;20931
11129148;161109;2093;1;G07;Actif;20931
11129174;161109;2093;1;G07;Actif;20931
11129183;161109;2093;1;G07;Actif;20931
11129240;161109;2093;1;G07;Actif;20931
11129292;161109;2093;1;G07;Actif;20931
11129382;161109;2093;1;G07;Actif;20931
11129442;161109;2093;1;G07;Actif;20931
11129463;161109;2093;1;G07;Actif;20931
11129476;161109;2093;1;G07;Actif;20931
11129503;161109;2093;1;G07;Actif;20931
11129535;161109;2093;1;G07;Actif;20931
11115185;161109;2093;1;G07;Actif;20931
11129690;161109;2093;1;G07;Actif;20931
11129700;161109;2093;1;G07;Actif;20931
11129760;161109;2093;1;G07;Actif;20931
11116247;161109;2093;1;G07;Actif;20931
11129799;161109;2093;1;G07;Actif;20931
11129835;161109;2093;1;G07;Actif;20931
11116334;161109;2093;1;G07;Actif;20931
11116531;161109;2093;1;G07;Actif;20931
11129873;161109;2093;1;G07;Actif;20931
11129928;161109;2093;1;G07;Actif;20931
11124434;161109;2093;1;G07;Actif;20931
11130261;161109;2093;1;G07;Actif;20931
11126944;161109;2093;1;G07;Actif;20931
11126958;161109;2093;1;G07;Actif;20931
11127417;161109;2093;1;G07;Actif;20931
11127471;161109;2093;1;G07;Actif;20931
11127601;161109;2093;1;G07;Actif;20931
11127612;161109;2093;1;G07;Actif;20931
11127759;161109;2093;1;G07;Actif;20931
11127771;161109;2093;1;G07;Actif;20931
11127830;161109;2093;1;G07;Actif;20931
11127932;161109;2093;1;G07;Actif;20931
11128130;161109;2093;1;G07;Actif;20931
11128189;161109;2093;1;G07;Actif;20931
11128190;161109;2093;1;G07;Actif;20931
11128219;161109;2093;1;G07;Actif;20931
11128229;161109;2093;1;G07;Actif;20931
11124185;161109;2093;1;H08;Actif;20931
11118433;161109;2093;1;H08;Actif;20931
11118472;161109;2093;1;H08;Actif;20931
11127992;161109;2093;1;H08;Actif;20931
11128444;161109;2093;1;H08;Actif;20931
11129142;161109;2093;1;H08;Actif;20931
11116879;161109;2093;1;H08;Actif;20931
11115622;161109;2093;1;H08;Actif;20931
11127225;161109;2093;1;H08;Actif;20931
11128060;161109;2093;1;H08;Actif;20931
11129340;161109;2093;1;H08;Actif;20931
11128182;161109;2093;1;H08;Actif;20931
11128204;161109;2093;1;H08;Actif;20931
11128221;161109;2093;1;H08;Actif;20931
11128245;161109;2093;1;H08;Actif;20931
11128262;161109;2093;1;H08;Actif;20931
11128632;161109;2093;1;H08;Actif;20931
11128647;161109;2093;1;H08;Actif;20931
11128676;161109;2093;1;H08;Actif;20931
11128699;161109;2093;1;H08;Actif;20931
11128719;161109;2093;1;H08;Actif;20931
11128762;161109;2093;1;H08;Actif;20931
11128835;161109;2093;1;H08;Actif;20931
11129023;161109;2093;1;H08;Actif;20931
11129121;161109;2093;1;H08;Actif;20931
11129146;161109;2093;1;H08;Actif;20931
11129197;161109;2093;1;H08;Actif;20931
11129262;161109;2093;1;H08;Actif;20931
11129273;161109;2093;1;H08;Actif;20931
11129290;161109;2093;1;H08;Actif;20931
11100540;161109;2093;1;H08;Actif;20931
11129318;161109;2093;1;H08;Actif;20931
11129373;161109;2093;1;H08;Actif;20931
11129439;161109;2093;1;H08;Actif;20931
11102455;161109;2093;1;H08;Actif;20931
11114717;161109;2093;1;H08;Actif;20931
11129472;161109;2093;1;H08;Actif;20931
11129484;161109;2093;1;H08;Actif;20931
11115364;161109;2093;1;H08;Actif;20931
11129492;161109;2093;1;H08;Actif;20931
11129697;161109;2093;1;H08;Actif;20931
11129740;161109;2093;1;H08;Actif;20931
11124468;161109;2093;1;H08;Actif;20931
11124474;161109;2093;1;H08;Actif;20931
11129769;161109;2093;1;H08;Actif;20931
11129774;161109;2093;1;H08;Actif;20931
11129780;161109;2093;1;H08;Actif;20931
11124896;161109;2093;1;H08;Actif;20931
11129785;161109;2093;1;H08;Actif;20931
11129830;161109;2093;1;H08;Actif;20931
11127146;161109;2093;1;H08;Actif;20931
11127526;161109;2093;1;H08;Actif;20931
11127637;161109;2093;1;H08;Actif;20931
11129863;161109;2093;1;H08;Actif;20931
11129938;161109;2093;1;H08;Actif;20931
11127725;161109;2093;1;H08;Actif;20931
11127827;161109;2093;1;H08;Actif;20931
11114772;161109;2093;1;H08;Actif;20931
11128587;161109;2093;1;I09;Actif;20931
11104160;161109;2093;1;I09;Actif;20931
11127977;161109;2093;1;I09;Actif;20931
11128226;161109;2093;1;I09;Actif;20931
11126295;161109;2093;1;I09;Actif;20931
11128575;161109;2093;1;I09;Actif;20931
11127618;161109;2093;1;I09;Actif;20931
11116114;161109;2093;1;I09;Actif;20931
11129258;161109;2093;1;I09;Actif;20931
11116115;161109;2093;1;I09;Actif;20931
11116116;161109;2093;1;I09;Actif;20931
11129597;161109;2093;1;I09;Actif;20931
11129645;161109;2093;1;I09;Actif;20931
11129656;161109;2093;1;I09;Actif;20931
11116135;161109;2093;1;I09;Actif;20931
11116335;161109;2093;1;I09;Actif;20931
11116412;161109;2093;1;I09;Actif;20931
11129658;161109;2093;1;I09;Actif;20931
11118141;161109;2093;1;I09;Actif;20931
11118142;161109;2093;1;I09;Actif;20931
11129765;161109;2093;1;I09;Actif;20931
11125579;161109;2093;1;I09;Actif;20931
11126713;161109;2093;1;I09;Actif;20931
11126969;161109;2093;1;I09;Actif;20931
11127028;161109;2093;1;I09;Actif;20931
11127064;161109;2093;1;I09;Actif;20931
11127414;161109;2093;1;I09;Actif;20931
11127530;161109;2093;1;I09;Actif;20931
11127635;161109;2093;1;I09;Actif;20931
11128002;161109;2093;1;I09;Actif;20931
11128009;161109;2093;1;I09;Actif;20931
11128025;161109;2093;1;I09;Actif;20931
11128076;161109;2093;1;I09;Actif;20931
11128140;161109;2093;1;I09;Actif;20931
11128273;161109;2093;1;I09;Actif;20931
11128300;161109;2093;1;I09;Actif;20931
11128359;161109;2093;1;I09;Actif;20931
11128629;161109;2093;1;I09;Actif;20931
11128715;161109;2093;1;I09;Actif;20931
11128726;161109;2093;1;I09;Actif;20931
11129983;161109;2093;1;I09;Actif;20931
11128735;161109;2093;1;I09;Actif;20931
11129041;161109;2093;1;I09;Actif;20931
11130084;161109;2093;1;I09;Actif;20931
11129204;161109;2093;1;I09;Actif;20931
11129303;161109;2093;1;I09;Actif;20931
11129436;161109;2093;1;I09;Actif;20931
11129481;161109;2093;1;I09;Actif;20931
11112563;161109;2093;1;I09;Actif;20931
11115742;161109;2093;1;I09;Actif;20931
11115830;161109;2093;1;I09;Actif;20931
11129520;161109;2093;1;I09;Actif;20931
11129533;161109;2093;1;I09;Actif;20931
11116681;161109;2093;1;J10;Actif;20931
11127186;161109;2093;1;J10;Actif;20931
11127987;161109;2093;1;J10;Actif;20931
11127055;161109;2093;1;J10;Actif;20931
11117856;161109;2093;1;J10;Actif;20931
11118244;161109;2093;1;J10;Actif;20931
11129942;161109;2093;1;J10;Actif;20931
11129982;161109;2093;1;J10;Actif;20931
11130522;161109;2093;1;J10;Actif;20931
11126945;161109;2093;1;J10;Actif;20931
11127389;161109;2093;1;J10;Actif;20931
11127590;161109;2093;1;J10;Actif;20931
11127599;161109;2093;1;J10;Actif;20931
11127724;161109;2093;1;J10;Actif;20931
11127903;161109;2093;1;J10;Actif;20931
11128080;161109;2093;1;J10;Actif;20931
11128084;161109;2093;1;J10;Actif;20931
11128161;161109;2093;1;J10;Actif;20931
11128180;161109;2093;1;J10;Actif;20931
11128251;161109;2093;1;J10;Actif;20931
11128304;161109;2093;1;J10;Actif;20931
11128404;161109;2093;1;J10;Actif;20931
11128460;161109;2093;1;J10;Actif;20931
11128721;161109;2093;1;J10;Actif;20931
11128810;161109;2093;1;J10;Actif;20931
11128837;161109;2093;1;J10;Actif;20931
11128920;161109;2093;1;J10;Actif;20931
11128930;161109;2093;1;J10;Actif;20931
11128984;161109;2093;1;J10;Actif;20931
11129005;161109;2093;1;J10;Actif;20931
11129011;161109;2093;1;J10;Actif;20931
11129034;161109;2093;1;J10;Actif;20931
11129035;161109;2093;1;J10;Actif;20931
11129186;161109;2093;1;J10;Actif;20931
11129211;161109;2093;1;J10;Actif;20931
11129454;161109;2093;1;J10;Actif;20931
11129681;161109;2093;1;J10;Actif;20931
11129470;161109;2093;1;J10;Actif;20931
11129478;161109;2093;1;J10;Actif;20931
11129577;161109;2093;1;J10;Actif;20931
11104803;161109;2093;1;J10;Actif;20931
